"Word","lemme","cgram","freqlemlivres"
"perpète","perpète","ADV","1.49"
"pertinemment","pertinemment","ADV","1.49"
"sciemment","sciemment","ADV","1.49"
"utilement","utilement","ADV","1.49"
"éminemment","éminemment","ADV","1.49"
"aigrement","aigrement","ADV","1.42"
"arrière","arrière","ADV","1.42"
"artificiellement","artificiellement","ADV","1.42"
"avantageusement","avantageusement","ADV","1.42"
"béatement","béatement","ADV","1.42"
"chichement","chichement","ADV","1.42"
"en catimini","en catimini","ADV","1.42"
"formidablement","formidablement","ADV","1.42"
"hargneusement","hargneusement","ADV","1.42"
"inopinément","inopinément","ADV","1.42"
"loyalement","loyalement","ADV","1.42"
"piteusement","piteusement","ADV","1.42"
"comiquement","comiquement","ADV","1.35"
"commodément","commodément","ADV","1.35"
"conjointement","conjointement","ADV","1.35"
"convulsivement","convulsivement","ADV","1.35"
"dernièrement","dernièrement","ADV","1.35"
"effroyablement","effroyablement","ADV","1.35"
"instamment","instamment","ADV","1.35"
"magiquement","magiquement","ADV","1.35"
"orgueilleusement","orgueilleusement","ADV","1.35"
"outrageusement","outrageusement","ADV","1.35"
"placidement","placidement","ADV","1.35"
"sic","sic","ADV","1.35"
"tardivement","tardivement","ADV","1.35"
"unanimement","unanimement","ADV","1.35"
"à cloche-pied","à_cloche-pied","ADV","1.35"
"équitablement","équitablement","ADV","1.35"
"ci-dessus","ci-dessus","ADV","1.28"
"connement","connement","ADV","1.28"
"d'ores et déjà","d'ores et déjà","ADV","1.28"
"de traviole","de traviole","ADV","1.28"
"divinement","divinement","ADV","1.28"
"désagréablement","désagréablement","ADV","1.28"
"harmonieusement","harmonieusement","ADV","1.28"
"imprudemment","imprudemment","ADV","1.28"
"incidemment","incidemment","ADV","1.28"
"isolément","isolément","ADV","1.28"
"rondement","rondement","ADV","1.28"
"sinistrement","sinistrement","ADV","1.28"
"sobrement","sobrement","ADV","1.28"
"banalement","banalement","ADV","1.22"
"dru","dru","ADV","1.22"
"galamment","galamment","ADV","1.22"
"idéalement","idéalement","ADV","1.22"
"in petto","in petto","ADV","1.22"
"invinciblement","invinciblement","ADV","1.22"
"légitimement","légitimement","ADV","1.22"
"majestueusement","majestueusement","ADV","1.22"
"ok","ok","ADV","1.22"
"presto","presto","ADV","1.22"
"sentencieusement","sentencieusement","ADV","1.22"
"solitairement","solitairement","ADV","1.22"
"spécifiquement","spécifiquement","ADV","1.22"
"vulgairement","vulgairement","ADV","1.22"
"à brûle-pourpoint","à_brûle-pourpoint","ADV","1.22"
"abusivement","abusivement","ADV","1.15"
"anormalement","anormalement","ADV","1.15"
"concrètement","concrètement","ADV","1.15"
"craintivement","craintivement","ADV","1.15"
"crânement","crânement","ADV","1.15"
"dédaigneusement","dédaigneusement","ADV","1.15"
"fondamentalement","fondamentalement","ADV","1.15"
"implicitement","implicitement","ADV","1.15"
"jusques","jusques","ADV","1.15"
"militairement","militairement","ADV","1.15"
"perpendiculairement","perpendiculairement","ADV","1.15"
"petitement","petitement","ADV","1.15"
"pompeusement","pompeusement","ADV","1.15"
"précocement","précocement","ADV","1.15"
"subito","subito","ADV","1.15"
"vertigineusement","vertigineusement","ADV","1.15"
"virtuellement","virtuellement","ADV","1.15"
"cahin-caha","cahin-caha","ADV","1.08"
"incomparablement","incomparablement","ADV","1.08"
"latéralement","latéralement","ADV","1.08"
"loco","loco","ADV","1.08"
"négativement","négativement","ADV","1.08"
"passivement","passivement","ADV","1.08"
"platement","platement","ADV","1.08"
"recta","recta","ADV","1.08"
"rétrospectivement","rétrospectivement","ADV","1.08"
"scientifiquement","scientifiquement","ADV","1.08"
"textuellement","textuellement","ADV","1.08"
"vertement","vertement","ADV","1.08"
"évasivement","évasivement","ADV","1.08"
"agressivement","agressivement","ADV","1.01"
"anciennement","anciennement","ADV","1.01"
"antérieurement","antérieurement","ADV","1.01"
"diablement","diablement","ADV","1.01"
"imperturbablement","imperturbablement","ADV","1.01"
"inégalement","inégalement","ADV","1.01"
"inéluctablement","inéluctablement","ADV","1.01"
"massivement","massivement","ADV","1.01"
"ponctuellement","ponctuellement","ADV","1.01"
"supérieurement","supérieurement","ADV","1.01"
"traîtreusement","traîtreusement","ADV","1.01"
"épisodiquement","épisodiquement","ADV","1.01"
"afin","afin","ADV","0.95"
"arbitrairement","arbitrairement","ADV","0.95"
"gaillardement","gaillardement","ADV","0.95"
"grotesquement","grotesquement","ADV","0.95"
"humainement","humainement","ADV","0.95"
"hyper","hyper","ADV","0.95"
"individuellement","individuellement","ADV","0.95"
"ingénument","ingénument","ADV","0.95"
"malaisément","malaisément","ADV","0.95"
"parce","parce","ADV","0.95"
"socialement","socialement","ADV","0.95"
"somptueusement","somptueusement","ADV","0.95"
"symétriquement","symétriquement","ADV","0.95"
"temporairement","temporairement","ADV","0.95"
"à croupetons","à croupetons","ADV","0.95"
"économiquement","économiquement","ADV","0.95"
"épouvantablement","épouvantablement","ADV","0.95"
"étourdiment","étourdiment","ADV","0.95"
"a fortiori","a fortiori","ADV","0.88"
"accessoirement","accessoirement","ADV","0.88"
"beuh","beuh","ADV","0.88"
"chèrement","chèrement","ADV","0.88"
"continûment","continûment","ADV","0.88"
"deuxièmement","deuxièmement","ADV","0.88"
"et caetera","et caetera","ADV","0.88"
"fâcheusement","fâcheusement","ADV","0.88"
"gros","gros","ADV","0.88"
"ignoblement","ignoblement","ADV","0.88"
"journellement","journellement","ADV","0.88"
"localement","localement","ADV","0.88"
"made in","made in","ADV","0.88"
"malencontreusement","malencontreusement","ADV","0.88"
"parcimonieusement","parcimonieusement","ADV","0.88"
"peureusement","peureusement","ADV","0.88"
"please","please","ADV","0.88"
"sec","sec","ADV","0.88"
"secundo","secundo","ADV","0.88"
"sexuellement","sexuellement","ADV","0.88"
"spasmodiquement","spasmodiquement","ADV","0.88"
"symboliquement","symboliquement","ADV","0.88"
"accidentellement","accidentellement","ADV","0.81"
"anti","anti","ADV","0.81"
"artistement","artistement","ADV","0.81"
"benoîtement","benoîtement","ADV","0.81"
"extérieurement","extérieurement","ADV","0.81"
"graduellement","graduellement","ADV","0.81"
"grassement","grassement","ADV","0.81"
"imparfaitement","imparfaitement","ADV","0.81"
"indûment","indûment","ADV","0.81"
"inextricablement","inextricablement","ADV","0.81"
"intellectuellement","intellectuellement","ADV","0.81"
"intentionnellement","intentionnellement","ADV","0.81"
"lugubrement","lugubrement","ADV","0.81"
"luxueusement","luxueusement","ADV","0.81"
"malicieusement","malicieusement","ADV","0.81"
"moderato","moderato","ADV","0.81"
"plaintivement","plaintivement","ADV","0.81"
"plein","plein","ADV","0.81"
"semblablement","semblablement","ADV","0.81"
"spirituellement","spirituellement","ADV","0.81"
"suprêmement","suprêmement","ADV","0.81"
"tertio","tertio","ADV","0.81"
"tranquillos","tranquillos","ADV","0.81"
"voracement","voracement","ADV","0.81"
"à rebrousse-poil","à_rebrousse-poil","ADV","0.81"
"affirmativement","affirmativement","ADV","0.74"
"capricieusement","capricieusement","ADV","0.74"
"civilement","civilement","ADV","0.74"
"collectivement","collectivement","ADV","0.74"
"cyniquement","cyniquement","ADV","0.74"
"diamétralement","diamétralement","ADV","0.74"
"diversement","diversement","ADV","0.74"
"dolce","dolce","ADV","0.74"
"durablement","durablement","ADV","0.74"
"effrontément","effrontément","ADV","0.74"
"et cetera","et cetera","ADV","0.74"
"etc.","etc.","ADV","0.74"
"fabuleusement","fabuleusement","ADV","0.74"
"héroïquement","héroïquement","ADV","0.74"
"immuablement","immuablement","ADV","0.74"
"indéniablement","indéniablement","ADV","0.74"
"intuitivement","intuitivement","ADV","0.74"
"inépuisablement","inépuisablement","ADV","0.74"
"long","long","ADV","0.74"
"macache","macache","ADV","0.74"
"notablement","notablement","ADV","0.74"
"oralement","oralement","ADV","0.74"
"organiquement","organiquement","ADV","0.74"
"passagèrement","passagèrement","ADV","0.74"
"professionnellement","professionnellement","ADV","0.74"
"sereinement","sereinement","ADV","0.74"
"volubilement","volubilement","ADV","0.74"
"abominablement","abominablement","ADV","0.68"
"en tapinois","en tapinois","ADV","0.68"
"gratos","gratos","ADV","0.68"
"haineusement","haineusement","ADV","0.68"
"impérativement","impérativement","ADV","0.68"
"insuffisamment","insuffisamment","ADV","0.68"
"lestement","lestement","ADV","0.68"
"lucidement","lucidement","ADV","0.68"
"malignement","malignement","ADV","0.68"
"mauvais","mauvais","ADV","0.68"
"muettement","muettement","ADV","0.68"
"musico","musico","ADV","0.68"
"niaisement","niaisement","ADV","0.68"
"obligeamment","obligeamment","ADV","0.68"
"opportunément","opportunément","ADV","0.68"
"out","out","ADV","0.68"
"outre-atlantique","outre-atlantique","ADV","0.68"
"peu ou prou","peu ou prou","ADV","0.68"
"philosophiquement","philosophiquement","ADV","0.68"
"quand","quand","ADV","0.68"
"sacro","sacro","ADV","0.68"
"vade retro","vade retro","ADV","0.68"
"artistiquement","artistiquement","ADV","0.61"
"bis","bis","ADV","0.61"
"cash","cash","ADV","0.61"
"charnellement","charnellement","ADV","0.61"
"ci-après","ci-après","ADV","0.61"
"ci-dessous","ci-dessous","ADV","0.61"
"crescendo","crescendo","ADV","0.61"
"foutrement","foutrement","ADV","0.61"
"globalement","globalement","ADV","0.61"
"idiotement","idiotement","ADV","0.61"
"indubitablement","indubitablement","ADV","0.61"
"infatigablement","infatigablement","ADV","0.61"
"ipso facto","ipso facto","ADV","0.61"
"judicieusement","judicieusement","ADV","0.61"
"laconiquement","laconiquement","ADV","0.61"
"multi","multi","ADV","0.61"
"médicalement","médicalement","ADV","0.61"
"notoirement","notoirement","ADV","0.61"
"néo","néo","ADV","0.61"
"odieusement","odieusement","ADV","0.61"
"perfidement","perfidement","ADV","0.61"
"providentiellement","providentiellement","ADV","0.61"
"péremptoirement","péremptoirement","ADV","0.61"
"ric et rac","ric et rac","ADV","0.61"
"réglementairement","réglementairement","ADV","0.61"
"schématiquement","schématiquement","ADV","0.61"
"suavement","suavement","ADV","0.61"
"techniquement","techniquement","ADV","0.61"
"texto","texto","ADV","0.61"
"virilement","virilement","ADV","0.61"
"à l'envi","à l'envi","ADV","0.61"
"épaissement","épaissement","ADV","0.61"
"authentiquement","authentiquement","ADV","0.54"
"balto","balto","ADV","0.54"
"bassement","bassement","ADV","0.54"
"bellement","bellement","ADV","0.54"
"bourgeoisement","bourgeoisement","ADV","0.54"
"bénévolement","bénévolement","ADV","0.54"
"chastement","chastement","ADV","0.54"
"de visu","de visu","ADV","0.54"
"doctement","doctement","ADV","0.54"
"douillettement","douillettement","ADV","0.54"
"dur","dur","ADV","0.54"
"dérisoirement","dérisoirement","ADV","0.54"
"florès","florès","ADV","0.54"
"fugacement","fugacement","ADV","0.54"
"gloutonnement","gloutonnement","ADV","0.54"
"hispano","hispano","ADV","0.54"
"identiquement","identiquement","ADV","0.54"
"in extenso","in extenso","ADV","0.54"
"indignement","indignement","ADV","0.54"
"indissolublement","indissolublement","ADV","0.54"
"indo","indo","ADV","0.54"
"indolemment","indolemment","ADV","0.54"
"jovialement","jovialement","ADV","0.54"
"magistralement","magistralement","ADV","0.54"
"maternellement","maternellement","ADV","0.54"
"mordicus","mordicus","ADV","0.54"
"moyennement","moyennement","ADV","0.54"
"nonobstant","nonobstant","ADV","0.54"
"officieusement","officieusement","ADV","0.54"
"paternellement","paternellement","ADV","0.54"
"primitivement","primitivement","ADV","0.54"
"pâlement","pâlement","ADV","0.54"
"sensuellement","sensuellement","ADV","0.54"
"sentimentalement","sentimentalement","ADV","0.54"
"sporadiquement","sporadiquement","ADV","0.54"
"stratégiquement","stratégiquement","ADV","0.54"
"troisièmement","troisièmement","ADV","0.54"
"verbalement","verbalement","ADV","0.54"
"allegro","allegro","ADV","0.47"
"arrogamment","arrogamment","ADV","0.47"
"audacieusement","audacieusement","ADV","0.47"
"bric et de broc","bric et de broc","ADV","0.47"
"candidement","candidement","ADV","0.47"
"charitablement","charitablement","ADV","0.47"
"dévotement","dévotement","ADV","0.47"
"en loucedé","en loucedé","ADV","0.47"
"fichtrement","fichtrement","ADV","0.47"
"financièrement","financièrement","ADV","0.47"
"fortissimo","fortissimo","ADV","0.47"
"fougueusement","fougueusement","ADV","0.47"
"gaîment","gaîment","ADV","0.47"
"gras","gras","ADV","0.47"
"géographiquement","géographiquement","ADV","0.47"
"historiquement","historiquement","ADV","0.47"
"ignominieusement","ignominieusement","ADV","0.47"
"incompréhensiblement","incompréhensiblement","ADV","0.47"
"indiciblement","indiciblement","ADV","0.47"
"indiscrètement","indiscrètement","ADV","0.47"
"irrévocablement","irrévocablement","ADV","0.47"
"laidement","laidement","ADV","0.47"
"langoureusement","langoureusement","ADV","0.47"
"libéralement","libéralement","ADV","0.47"
"lointainement","lointainement","ADV","0.47"
"nommément","nommément","ADV","0.47"
"nuitamment","nuitamment","ADV","0.47"
"pitoyablement","pitoyablement","ADV","0.47"
"poétiquement","poétiquement","ADV","0.47"
"prosaïquement","prosaïquement","ADV","0.47"
"précairement","précairement","ADV","0.47"
"ric-rac","ric-rac","ADV","0.47"
"sainement","sainement","ADV","0.47"
"servilement","servilement","ADV","0.47"
"sine qua non","sine qua non","ADV","0.47"
"théâtralement","théâtralement","ADV","0.47"
"uniment","uniment","ADV","0.47"
"vilainement","vilainement","ADV","0.47"
"électriquement","électriquement","ADV","0.47"
"énigmatiquement","énigmatiquement","ADV","0.47"
"épais","épais","ADV","0.47"
"astucieusement","astucieusement","ADV","0.41"
"censément","censément","ADV","0.41"
"concurremment","concurremment","ADV","0.41"
"confidentiellement","confidentiellement","ADV","0.41"
"conséquemment","conséquemment","ADV","0.41"
"coquettement","coquettement","ADV","0.41"
"croa croa","croa-croa","ADV","0.41"
"croa-croa","croa-croa","ADV","0.41"
"directo","directo","ADV","0.41"
"directos","directos","ADV","0.41"
"donnant-donnant","donnant-donnant","ADV","0.41"
"doucettement","doucettement","ADV","0.41"
"dramatiquement","dramatiquement","ADV","0.41"
"déplorablement","déplorablement","ADV","0.41"
"enfantinement","enfantinement","ADV","0.41"
"géométriquement","géométriquement","ADV","0.41"
"hic et nunc","hic et nunc","ADV","0.41"
"impétueusement","impétueusement","ADV","0.41"
"inconsidérément","inconsidérément","ADV","0.41"
"incurablement","incurablement","ADV","0.41"
"indéfectiblement","indéfectiblement","ADV","0.41"
"ingénieusement","ingénieusement","ADV","0.41"
"insupportablement","insupportablement","ADV","0.41"
"invisiblement","invisiblement","ADV","0.41"
"jà","jà","ADV","0.41"
"monotonement","monotonement","ADV","0.41"
"nada","nada","ADV","0.41"
"obsessionnellement","obsessionnellement","ADV","0.41"
"passé","passé","ADV","0.41"
"pathétiquement","pathétiquement","ADV","0.41"
"post","post","ADV","0.41"
"primordialement","primordialement","ADV","0.41"
"rationnellement","rationnellement","ADV","0.41"
"redoutablement","redoutablement","ADV","0.41"
"scandaleusement","scandaleusement","ADV","0.41"
"succinctement","succinctement","ADV","0.41"
"superficiellement","superficiellement","ADV","0.41"
"tutti frutti","tutti frutti","ADV","0.41"
"unilatéralement","unilatéralement","ADV","0.41"
"universellement","universellement","ADV","0.41"
"égoïstement","égoïstement","ADV","0.41"
"abstraitement","abstraitement","ADV","0.34"
"biologiquement","biologiquement","ADV","0.34"
"cavalièrement","cavalièrement","ADV","0.34"
"chimiquement","chimiquement","ADV","0.34"
"ci-gît","ci-gît","ADV","0.34"
"corrélativement","corrélativement","ADV","0.34"
"céans","céans","ADV","0.34"
"diaboliquement","diaboliquement","ADV","0.34"
"dito","dito","ADV","0.34"
"démonstrativement","démonstrativement","ADV","0.34"
"déterminément","déterminément","ADV","0.34"
"ergo","ergo","ADV","0.34"
"facétieusement","facétieusement","ADV","0.34"
"fanatiquement","fanatiquement","ADV","0.34"
"fantastiquement","fantastiquement","ADV","0.34"
"fastueusement","fastueusement","ADV","0.34"
"fortuitement","fortuitement","ADV","0.34"
"hideusement","hideusement","ADV","0.34"
"impartialement","impartialement","ADV","0.34"
"impulsivement","impulsivement","ADV","0.34"
"inconfortablement","inconfortablement","ADV","0.34"
"inhumainement","inhumainement","ADV","0.34"
"insatiablement","insatiablement","ADV","0.34"
"irréversiblement","irréversiblement","ADV","0.34"
"languissamment","languissamment","ADV","0.34"
"mathématiquement","mathématiquement","ADV","0.34"
"méditativement","méditativement","ADV","0.34"
"mêmement","mêmement","ADV","0.34"
"mûrement","mûrement","ADV","0.34"
"nenni","nenni","ADV","0.34"
"originellement","originellement","ADV","0.34"
"proportionnellement","proportionnellement","ADV","0.34"
"préventivement","préventivement","ADV","0.34"
"psychologiquement","psychologiquement","ADV","0.34"
"rasibus","rasibus","ADV","0.34"
"roidement","roidement","ADV","0.34"
"sine die","sine die","ADV","0.34"
"spectaculairement","spectaculairement","ADV","0.34"
"superstitieusement","superstitieusement","ADV","0.34"
"supra","supra","ADV","0.34"
"véhémentement","véhémentement","ADV","0.34"
"éloquemment","éloquemment","ADV","0.34"
"a contrario","a contrario","ADV","0.27"
"a giorno","a giorno","ADV","0.27"
"ab ovo","ab ovo","ADV","0.27"
"ad patres","ad patres","ADV","0.27"
"adorablement","adorablement","ADV","0.27"
"ahi","ahi","ADV","0.27"
"alertement","alertement","ADV","0.27"
"allegretto","allegretto","ADV","0.27"
"animalement","animalement","ADV","0.27"
"bienheureusement","bienheureusement","ADV","0.27"
"chouïa","chouïa","ADV","0.27"
"chronologiquement","chronologiquement","ADV","0.27"
"commercialement","commercialement","ADV","0.27"
"diligemment","diligemment","ADV","0.27"
"démocratiquement","démocratiquement","ADV","0.27"
"encor","encor","ADV","0.27"
"féeriquement","féeriquement","ADV","0.27"
"honoris causa","honoris causa","ADV","0.27"
"hystériquement","hystériquement","ADV","0.27"
"idéologiquement","idéologiquement","ADV","0.27"
"imbécilement","imbécilement","ADV","0.27"
"impudemment","impudemment","ADV","0.27"
"inclusivement","inclusivement","ADV","0.27"
"indécemment","indécemment","ADV","0.27"
"infra","infra","ADV","0.27"
"intarissablement","intarissablement","ADV","0.27"
"jeunement","jeunement","ADV","0.27"
"juridiquement","juridiquement","ADV","0.27"
"lascivement","lascivement","ADV","0.27"
"lumineusement","lumineusement","ADV","0.27"
"maigrement","maigrement","ADV","0.27"
"malhonnêtement","malhonnêtement","ADV","0.27"
"maniaquement","maniaquement","ADV","0.27"
"maussadement","maussadement","ADV","0.27"
"mauvaisement","mauvaisement","ADV","0.27"
"moelleusement","moelleusement","ADV","0.27"
"molto","molto","ADV","0.27"
"moqueusement","moqueusement","ADV","0.27"
"musicalement","musicalement","ADV","0.27"
"narquoisement","narquoisement","ADV","0.27"
"obscènement","obscènement","ADV","0.27"
"occasionnellement","occasionnellement","ADV","0.27"
"omni","omni","ADV","0.27"
"opiniâtrement","opiniâtrement","ADV","0.27"
"ortho","ortho","ADV","0.27"
"outre-rhin","outre-rhin","ADV","0.27"
"pacifiquement","pacifiquement","ADV","0.27"
"parce que","parce que","ADV","0.27"
"physiologiquement","physiologiquement","ADV","0.27"
"platoniquement","platoniquement","ADV","0.27"
"politico","politico","ADV","0.27"
"postérieurement","postérieurement","ADV","0.27"
"psycho","psycho","ADV","0.27"
"romantiquement","romantiquement","ADV","0.27"
"révérencieusement","révérencieusement","ADV","0.27"
"secondairement","secondairement","ADV","0.27"
"sinon","sinon","ADV","0.27"
"souterrainement","souterrainement","ADV","0.27"
"souventes fois","souventes fois","ADV","0.27"
"stoïquement","stoïquement","ADV","0.27"
"studieusement","studieusement","ADV","0.27"
"substantiellement","substantiellement","ADV","0.27"
"trompeusement","trompeusement","ADV","0.27"
"témérairement","témérairement","ADV","0.27"
"urbi et orbi","urbi et orbi","ADV","0.27"
"valablement","valablement","ADV","0.27"
"vertueusement","vertueusement","ADV","0.27"
"vice-versa","vice-versa","ADV","0.27"
"vicieusement","vicieusement","ADV","0.27"
"y","yu","ADV","0.27"
"épatamment","épatamment","ADV","0.27"
"a posteriori","a posteriori","ADV","0.2"
"ad vitam aeternam","ad vitam aeternam","ADV","0.2"
"admirativement","admirativement","ADV","0.2"
"affablement","affablement","ADV","0.2"
"affectivement","affectivement","ADV","0.2"
"all right","all right","ADV","0.2"
"anatomiquement","anatomiquement","ADV","0.2"
"assyro","assyro","ADV","0.2"
"asymétriquement","asymétriquement","ADV","0.2"
"avarement","avarement","ADV","0.2"
"barca","barca","ADV","0.2"
"brut","brut","ADV","0.2"
"cauteleusement","cauteleusement","ADV","0.2"
"chirurgicalement","chirurgicalement","ADV","0.2"
"chrétiennement","chrétiennement","ADV","0.2"
"cocassement","cocassement","ADV","0.2"
"congénitalement","congénitalement","ADV","0.2"
"contradictoirement","contradictoirement","ADV","0.2"
"conventionnellement","conventionnellement","ADV","0.2"
"couci-couça","couci-couça","ADV","0.2"
"courtement","courtement","ADV","0.2"
"crédié","crédié","ADV","0.2"
"deuzio","deuzio","ADV","0.2"
"diplomatiquement","diplomatiquement","ADV","0.2"
"doucereusement","doucereusement","ADV","0.2"
"défavorablement","défavorablement","ADV","0.2"
"ecce homo","ecce homo","ADV","0.2"
"effrayamment","effrayamment","ADV","0.2"
"est-ce","est-ce","ADV","0.2"
"est-ce-que","est-ce-que","ADV","0.2"
"fallacieusement","fallacieusement","ADV","0.2"
"fictivement","fictivement","ADV","0.2"
"filialement","filialement","ADV","0.2"
"foutument","foutument","ADV","0.2"
"frais","frais","ADV","0.2"
"grand-faim","grand-faim","ADV","0.2"
"grand-peur","grand-peur","ADV","0.2"
"génialement","génialement","ADV","0.2"
"génétiquement","génétiquement","ADV","0.2"
"hebdomadairement","hebdomadairement","ADV","0.2"
"hiérarchiquement","hiérarchiquement","ADV","0.2"
"hostilement","hostilement","ADV","0.2"
"héréditairement","héréditairement","ADV","0.2"
"illustrement","illustrement","ADV","0.2"
"illégalement","illégalement","ADV","0.2"
"immodérément","immodérément","ADV","0.2"
"implacablement","implacablement","ADV","0.2"
"impudiquement","impudiquement","ADV","0.2"
"in abstracto","in abstracto","ADV","0.2"
"incoerciblement","incoerciblement","ADV","0.2"
"incomplètement","incomplètement","ADV","0.2"
"incontinent","incontinent","ADV","0.2"
"industriellement","industriellement","ADV","0.2"
"inexprimablement","inexprimablement","ADV","0.2"
"infernalement","infernalement","ADV","0.2"
"inhabituellement","inhabituellement","ADV","0.2"
"intelligiblement","intelligiblement","ADV","0.2"
"intolérablement","intolérablement","ADV","0.2"
"inébranlablement","inébranlablement","ADV","0.2"
"irréellement","irréellement","ADV","0.2"
"irréfutablement","irréfutablement","ADV","0.2"
"irréprochablement","irréprochablement","ADV","0.2"
"judéo","judéo","ADV","0.2"
"lisiblement","lisiblement","ADV","0.2"
"maladivement","maladivement","ADV","0.2"
"manu militari","manu militari","ADV","0.2"
"maritalement","maritalement","ADV","0.2"
"mensongèrement","mensongèrement","ADV","0.2"
"mezza voce","mezza voce","ADV","0.2"
"milieu","milieu","ADV","0.2"
"mystiquement","mystiquement","ADV","0.2"
"mytho","mytho","ADV","0.2"
"nihil obstat","nihil obstat","ADV","0.2"
"nostalgiquement","nostalgiquement","ADV","0.2"
"numériquement","numériquement","ADV","0.2"
"optime","optime","ADV","0.2"
"outre-manche","outre-manche","ADV","0.2"
"peinardement","peinardement","ADV","0.2"
"pianissimo","pianissimo","ADV","0.2"
"pico","pico","ADV","0.2"
"possiblement","possiblement","ADV","0.2"
"post mortem","post mortem","ADV","0.2"
"princièrement","princièrement","ADV","0.2"
"puérilement","puérilement","ADV","0.2"
"pâteusement","pâteusement","ADV","0.2"
"pédibus","pédibus","ADV","0.2"
"périlleusement","périlleusement","ADV","0.2"
"radieusement","radieusement","ADV","0.2"
"recto tono","recto tono","ADV","0.2"
"ric-à-rac","ric-à-rac","ADV","0.2"
"rythmiquement","rythmiquement","ADV","0.2"
"sadiquement","sadiquement","ADV","0.2"
"saintement","saintement","ADV","0.2"
"sarcastiquement","sarcastiquement","ADV","0.2"
"solidairement","solidairement","ADV","0.2"
"songeusement","songeusement","ADV","0.2"
"sordidement","sordidement","ADV","0.2"
"sportivement","sportivement","ADV","0.2"
"stérilement","stérilement","ADV","0.2"
"sub","sub","ADV","0.2"
"subséquemment","subséquemment","ADV","0.2"
"surabondamment","surabondamment","ADV","0.2"
"sursum corda","sursum corda","ADV","0.2"
"syro","syro","ADV","0.2"
"tenacement","tenacement","ADV","0.2"
"tutti quanti","tutti quanti","ADV","0.2"
"à fortiori","à fortiori","ADV","0.2"
"à lurelure","à lurelure","ADV","0.2"
"à posteriori","a posteriori","ADV","0.2"
"à son encontre","à son encontre","ADV","0.2"
"éphémèrement","éphémèrement","ADV","0.2"
"académiquement","académiquement","ADV","0.14"
"accelerando","accelerando","ADV","0.14"
"ad libitum","ad libitum","ADV","0.14"
"ad majorem dei gloriam","ad majorem dei gloriam","ADV","0.14"
"administrativement","administrativement","ADV","0.14"
"al dente","al dente","ADV","0.14"
"allusivement","allusivement","ADV","0.14"
"anaphoriquement","anaphoriquement","ADV","0.14"
